,Location,Price,Number_of_bedrooms,Living_area,Furnished,Open_fireplace,Terrace,Garden,Surface_area_land,Pool,Condition,Price_per_sq
8351,Other,359000.0,3.0,227.0,False,False,False,False,0.0,False,AS_NEW,1581.4977973568282
8355,Gent,259000.0,4.0,158.0,False,False,True,True,94.0,False,GOOD,1639.240506329114
8357,Other,225000.0,2.0,160.0,False,False,True,False,280.0,False,TO_RENOVATE,1406.25
8369,Other,239000.0,4.0,170.0,False,False,True,True,450.0,False,TO_BE_DONE_UP,1405.8823529411766
8379,Hoboken,335000.0,4.0,165.0,False,False,True,True,177.0,False,AS_NEW,2030.3030303030303
8384,Other,365000.0,3.0,168.0,False,False,True,True,265.0,False,GOOD,2172.6190476190477
8385,Mortsel,375000.0,3.0,170.0,False,False,True,True,180.0,False,GOOD,2205.8823529411766
8387,Other,195000.0,2.0,119.0,False,False,True,False,100.0,False,Unknown,1638.6554621848738
8391,Menen,155000.0,3.0,123.0,False,False,True,True,75.0,False,GOOD,1260.1626016260163
8392,Menen,99000.0,2.0,160.0,False,False,True,False,130.0,False,TO_RENOVATE,618.75
8393,Other,395000.0,4.0,210.0,False,False,False,False,640.0,False,GOOD,1880.952380952381
8395,Other,545000.0,4.0,242.0,False,False,False,True,227.0,False,AS_NEW,2252.0661157024792
8396,Other,297000.0,3.0,200.0,False,False,False,False,550.0,False,AS_NEW,1485.0
8397,Other,293000.0,3.0,160.0,False,False,True,True,286.0,False,GOOD,1831.25
8398,Other,210000.0,2.0,72.0,False,False,True,False,82.0,False,GOOD,2916.6666666666665
8400,Other,249000.0,2.0,135.0,False,False,True,False,0.0,False,Unknown,1844.4444444444443
8402,Other,340000.0,3.0,129.0,False,False,True,True,223.0,False,AS_NEW,2635.6589147286822
8410,Other,350000.0,3.0,130.0,False,False,False,True,0.0,False,Unknown,2692.3076923076924
8415,Other,275000.0,3.0,191.0,False,False,False,True,337.0,False,GOOD,1439.7905759162304
8416,Other,349000.0,3.0,137.0,False,False,False,True,180.0,False,JUST_RENOVATED,2547.4452554744526
8421,Other,200000.0,3.0,145.0,False,False,True,False,87.0,False,GOOD,1379.3103448275863
8422,Other,189000.0,4.0,178.0,False,False,False,False,470.0,False,TO_BE_DONE_UP,1061.7977528089887
8423,Oostende,169000.0,2.0,135.0,False,False,False,True,100.0,False,TO_RENOVATE,1251.851851851852
8425,Other,179500.0,2.0,140.0,False,False,False,True,101.0,False,TO_BE_DONE_UP,1282.142857142857
8426,Brugge,398000.0,4.0,228.0,False,False,True,False,670.0,False,GOOD,1745.6140350877192
8435,Temse,254000.0,2.0,130.0,False,False,False,True,170.0,False,GOOD,1953.8461538461538
8443,Turnhout,298500.0,3.0,180.0,False,False,True,True,161.0,False,JUST_RENOVATED,1658.3333333333333
8444,Other,449000.0,2.0,150.0,False,False,False,True,0.0,False,TO_RENOVATE,2993.3333333333335
8446,Other,329000.0,3.0,153.0,False,False,True,True,203.0,False,TO_RENOVATE,2150.326797385621
8447,Other,295000.0,3.0,130.0,False,False,True,True,252.0,False,GOOD,2269.230769230769
8448,Antwerp,334000.0,3.0,153.0,False,False,True,True,85.0,False,JUST_RENOVATED,2183.0065359477126
8449,Willebroek,420000.0,4.0,170.0,False,False,False,False,243.0,False,AS_NEW,2470.5882352941176
8454,Other,519000.0,3.0,260.0,False,False,True,True,600.0,False,AS_NEW,1996.1538461538462
8456,Other,249000.0,3.0,80.0,True,False,True,True,678.0,False,TO_BE_DONE_UP,3112.5
8457,Other,119000.0,3.0,134.0,False,False,True,False,110.0,False,TO_BE_DONE_UP,888.0597014925373
8458,Other,537000.0,3.0,185.0,False,True,True,True,484.0,False,JUST_RENOVATED,2902.7027027027025
8459,Geraardsbergen,198000.0,3.0,100.0,False,False,True,False,185.0,False,JUST_RENOVATED,1980.0
8460,Geraardsbergen,198000.0,3.0,100.0,False,False,True,False,185.0,False,JUST_RENOVATED,1980.0
8462,Other,199900.0,2.0,250.0,False,True,True,True,600.0,False,GOOD,799.6
8463,Other,329500.0,4.0,230.0,False,False,False,True,201.0,False,AS_NEW,1432.608695652174
8467,Other,270000.0,2.0,105.0,False,False,False,False,367.0,False,TO_RENOVATE,2571.4285714285716
8469,Other,448000.0,5.0,180.0,False,False,False,False,61.0,False,GOOD,2488.8888888888887
8480,Kortrijk,315000.0,5.0,221.0,False,False,True,True,339.0,False,GOOD,1425.3393665158371
8481,Other,150000.0,4.0,172.0,False,False,False,True,858.0,False,GOOD,872.0930232558139
8482,Tubize,259000.0,2.0,130.0,False,True,True,True,313.0,False,AS_NEW,1992.3076923076924
8491,Other,249000.0,4.0,173.0,False,False,False,True,480.0,False,TO_BE_DONE_UP,1439.3063583815028
8492,Other,115000.0,2.0,90.0,False,False,False,True,221.0,False,Unknown,1277.7777777777778
8493,Other,245000.0,3.0,118.0,False,False,True,True,238.0,False,GOOD,2076.271186440678
8494,Mouscron,189000.0,3.0,130.0,False,False,True,True,200.0,False,AS_NEW,1453.8461538461538
8495,Other,365000.0,2.0,198.0,False,False,True,True,262.0,False,GOOD,1843.4343434343434
8499,Eeklo,369000.0,3.0,220.0,False,False,False,False,627.0,False,TO_BE_DONE_UP,1677.2727272727273
8501,Other,152000.0,3.0,132.0,False,False,True,False,440.0,False,TO_RENOVATE,1151.5151515151515
8514,Other,269000.0,5.0,190.0,False,False,True,True,506.0,False,GOOD,1415.7894736842106
8515,Other,179000.0,4.0,118.0,False,False,False,False,0.0,False,GOOD,1516.949152542373
8524,Other,147000.0,3.0,125.0,False,False,True,False,305.0,False,GOOD,1176.0
8526,Gent,279000.0,3.0,171.0,False,False,True,False,87.0,False,JUST_RENOVATED,1631.578947368421
8527,Other,125000.0,2.0,100.0,False,False,False,False,0.0,False,JUST_RENOVATED,1250.0
8533,Other,430000.0,5.0,176.0,False,False,True,False,65.0,False,GOOD,2443.181818181818
8536,Other,314000.0,4.0,195.0,False,False,True,False,114.0,False,TO_RENOVATE,1610.2564102564102
8537,Mouscron,249000.0,2.0,170.0,False,False,True,True,464.0,False,GOOD,1464.7058823529412
8541,Other,420000.0,2.0,150.0,False,False,False,False,70.0,False,TO_BE_DONE_UP,2800.0
8542,Boom,369000.0,5.0,185.0,False,False,False,True,155.0,False,GOOD,1994.5945945945946
8546,Gent,292000.0,3.0,110.0,False,False,False,False,0.0,False,JUST_RENOVATED,2654.5454545454545
8547,Other,349000.0,2.0,150.0,False,True,False,True,144.0,False,JUST_RENOVATED,2326.6666666666665
8553,Hoboken,395000.0,3.0,145.0,False,False,True,True,207.0,False,AS_NEW,2724.137931034483
8554,Other,239000.0,2.0,90.0,False,False,True,False,90.0,False,GOOD,2655.5555555555557
8555,Other,322000.0,3.0,115.0,False,False,True,True,210.0,False,AS_NEW,2800.0
8557,Other,279000.0,3.0,175.0,False,True,True,True,266.0,False,AS_NEW,1594.2857142857142
8558,Ninove,495000.0,3.0,237.0,False,False,True,True,450.0,False,GOOD,2088.6075949367087
8559,Other,259000.0,4.0,190.0,False,False,False,False,181.0,False,GOOD,1363.157894736842
8562,Other,419000.0,4.0,207.0,False,False,True,False,245.0,False,GOOD,2024.1545893719806
8564,Roeselare,158000.0,2.0,121.0,False,False,False,True,193.0,False,TO_BE_DONE_UP,1305.7851239669421
8566,Temse,229000.0,4.0,162.0,False,False,True,True,0.0,False,GOOD,1413.5802469135801
8570,Charleroi,99999.0,4.0,144.0,False,False,False,False,0.0,False,TO_RENOVATE,694.4375
8571,Charleroi,99999.0,4.0,144.0,False,False,False,False,0.0,False,TO_RENOVATE,694.4375
8572,Other,240000.0,2.0,105.0,False,False,True,False,205.0,False,GOOD,2285.714285714286
8577,Gent,252000.0,4.0,135.0,False,False,False,False,160.0,False,TO_RENOVATE,1866.6666666666667
8578,Zelzate,261000.0,3.0,210.0,False,False,True,True,340.0,False,Unknown,1242.857142857143
8585,Other,189000.0,3.0,112.0,False,True,False,True,178.0,False,TO_BE_DONE_UP,1687.5
8590,Other,192000.0,4.0,140.0,False,False,False,False,310.0,False,GOOD,1371.4285714285713
8591,Other,212000.0,3.0,150.0,False,False,False,False,265.0,False,TO_RENOVATE,1413.3333333333333
8594,Other,210000.0,2.0,125.0,False,False,False,False,0.0,False,JUST_RENOVATED,1680.0
8596,Other,199000.0,5.0,216.0,False,False,True,False,121.0,False,TO_RENOVATE,921.2962962962963
8601,Other,295000.0,3.0,136.0,False,False,True,True,466.0,False,GOOD,2169.1176470588234
8602,Lokeren,345000.0,3.0,215.0,False,False,True,True,130.0,False,GOOD,1604.6511627906978
8603,Other,314000.0,4.0,274.0,False,False,False,True,774.0,False,GOOD,1145.985401459854
8604,Other,278000.0,3.0,159.0,False,False,True,True,145.0,False,GOOD,1748.427672955975
8606,Other,375000.0,3.0,200.0,False,False,False,True,536.0,False,AS_NEW,1875.0
8607,Other,355000.0,4.0,260.0,False,True,True,False,470.0,False,TO_RESTORE,1365.3846153846155
8611,Brugge,535000.0,3.0,207.0,False,False,True,False,111.0,False,AS_NEW,2584.541062801932
8614,Liège,219000.0,3.0,160.0,False,False,False,False,194.0,False,TO_BE_DONE_UP,1368.75
8620,Other,179000.0,2.0,150.0,False,False,False,False,0.0,False,Unknown,1193.3333333333333
8622,Other,199000.0,3.0,168.0,False,False,False,True,103.0,False,Unknown,1184.5238095238096
8625,Mol,239000.0,3.0,185.0,False,False,False,False,366.0,False,JUST_RENOVATED,1291.8918918918919
8632,Other,225000.0,3.0,128.0,False,False,True,True,520.0,False,GOOD,1757.8125
8639,Other,289000.0,4.0,130.0,False,False,True,True,820.0,False,GOOD,2223.076923076923
8640,Seraing,279900.0,3.0,191.0,False,False,True,True,255.0,False,AS_NEW,1465.4450261780105
8641,Liege,158000.0,3.0,110.0,False,False,False,False,52.0,False,TO_BE_DONE_UP,1436.3636363636363
8642,Liege,158000.0,3.0,110.0,False,False,False,False,52.0,False,TO_BE_DONE_UP,1436.3636363636363
8646,Aalst,198000.0,4.0,185.0,False,False,True,True,210.0,False,TO_RENOVATE,1070.2702702702702
8649,Other,237500.0,3.0,277.0,False,False,True,False,395.0,False,GOOD,857.4007220216606
8650,Other,229900.0,3.0,130.0,False,False,True,True,745.0,False,TO_BE_DONE_UP,1768.4615384615386
8654,Other,170000.0,3.0,155.0,False,False,False,True,169.0,False,TO_RENOVATE,1096.774193548387
8655,Charleroi,145000.0,4.0,180.0,False,False,True,True,180.0,False,GOOD,805.5555555555555
8657,Anderlecht,379000.0,3.0,155.0,False,False,False,False,212.0,False,TO_BE_DONE_UP,2445.1612903225805
8665,Other,235000.0,2.0,175.0,False,False,False,True,204.0,False,GOOD,1342.857142857143
8666,Other,259900.0,4.0,200.0,False,True,False,False,440.0,False,GOOD,1299.5
8669,Other,215000.0,4.0,176.0,False,False,True,False,340.0,False,GOOD,1221.590909090909
8670,Dendermonde,325000.0,3.0,175.0,False,False,False,False,296.0,False,GOOD,1857.142857142857
8671,Waregem,229000.0,3.0,233.0,False,False,True,False,318.0,False,TO_RENOVATE,982.8326180257511
8677,Other,160000.0,3.0,98.0,False,False,True,False,135.0,False,TO_BE_DONE_UP,1632.6530612244899
8679,Other,435000.0,4.0,207.0,False,False,True,False,417.0,False,AS_NEW,2101.449275362319
8680,Other,309000.0,3.0,196.0,False,False,True,False,357.0,False,GOOD,1576.530612244898
8683,Other,345000.0,3.0,198.0,False,False,False,False,886.0,False,AS_NEW,1742.4242424242425
8688,Other,129999.0,3.0,158.0,False,False,True,True,810.0,False,TO_BE_DONE_UP,822.7784810126582
8689,Other,179000.0,2.0,154.0,False,False,True,True,286.0,False,GOOD,1162.3376623376623
8690,Ninove,359000.0,4.0,234.0,False,False,True,True,415.0,False,GOOD,1534.1880341880342
8696,Liege,155000.0,2.0,94.0,True,False,True,False,0.0,False,GOOD,1648.936170212766
8698,Other,397600.0,3.0,152.0,False,False,True,False,390.0,False,AS_NEW,2615.7894736842104
8699,Other,397600.0,3.0,156.0,False,False,True,False,373.0,False,AS_NEW,2548.7179487179487
8701,Other,249000.0,4.0,211.0,False,False,True,False,283.0,False,TO_RENOVATE,1180.0947867298578
8703,Denderleeuw,375000.0,3.0,180.0,False,False,True,True,203.0,False,GOOD,2083.3333333333335
8704,Other,230000.0,3.0,113.0,False,False,True,False,355.0,False,GOOD,2035.3982300884957
8708,Antwerp,485000.0,3.0,270.0,False,False,True,True,435.0,False,GOOD,1796.2962962962963
8711,Other,249000.0,2.0,108.0,False,False,True,True,410.0,False,GOOD,2305.5555555555557
8713,Other,325000.0,3.0,185.0,False,False,False,False,0.0,False,GOOD,1756.7567567567567
8719,Other,570000.0,4.0,190.0,False,False,True,True,211.0,False,AS_NEW,3000.0
8721,Halle,399000.0,4.0,176.0,False,False,True,False,70.0,False,GOOD,2267.0454545454545
8722,Other,139000.0,5.0,141.0,False,False,False,False,108.0,False,GOOD,985.8156028368794
8723,Other,190000.0,5.0,180.0,False,False,True,True,0.0,False,JUST_RENOVATED,1055.5555555555557
8725,Liège,249000.0,3.0,242.0,False,False,True,True,242.0,False,GOOD,1028.9256198347107
8726,Liège,259000.0,3.0,110.0,False,False,True,True,245.0,False,GOOD,2354.5454545454545
8727,Other,235000.0,3.0,105.0,False,False,True,False,454.0,False,GOOD,2238.095238095238
8728,Tubize,299000.0,4.0,163.0,False,False,False,False,0.0,False,JUST_RENOVATED,1834.355828220859
8729,Mouscron,185000.0,3.0,100.0,False,False,True,True,186.0,False,AS_NEW,1850.0
8730,Other,320000.0,3.0,150.0,False,False,True,True,0.0,False,AS_NEW,2133.3333333333335
8731,Other,149000.0,3.0,160.0,False,False,True,False,330.0,False,TO_BE_DONE_UP,931.25
8732,Courcelles,139000.0,3.0,125.0,False,False,True,True,650.0,False,GOOD,1112.0
8733,Other,245000.0,3.0,116.0,False,False,False,True,629.0,False,GOOD,2112.0689655172414
8734,Other,235000.0,5.0,171.0,False,False,True,False,184.0,False,AS_NEW,1374.2690058479532
8735,Other,395000.0,5.0,243.0,False,False,True,True,642.0,False,GOOD,1625.514403292181
8736,Braine-l'Alleud,295000.0,3.0,147.0,False,False,True,True,240.0,False,GOOD,2006.8027210884354
8738,Stabroek,375000.0,3.0,210.0,False,False,True,False,232.0,False,AS_NEW,1785.7142857142858
8739,Other,220000.0,2.0,190.0,False,False,False,True,554.0,False,TO_RESTORE,1157.8947368421052
8741,Other,155000.0,4.0,150.0,False,False,True,False,100.0,False,TO_BE_DONE_UP,1033.3333333333333
8747,Other,98000.0,2.0,94.0,False,False,True,False,4.0,False,TO_BE_DONE_UP,1042.5531914893618
8752,Other,160000.0,3.0,157.0,False,False,False,True,75.0,False,TO_BE_DONE_UP,1019.108280254777
8753,Other,167000.0,2.0,96.0,False,False,False,False,251.0,False,GOOD,1739.5833333333333
8754,Other,465000.0,2.0,240.0,False,False,False,False,140.0,False,TO_RENOVATE,1937.5
8756,Verviers,127500.0,5.0,160.0,False,False,True,False,140.0,False,TO_BE_DONE_UP,796.875
8759,Braine-l'Alleud,269500.0,3.0,137.0,False,False,False,True,225.0,False,JUST_RENOVATED,1967.153284671533
8760,Verviers,179000.0,3.0,158.0,False,False,False,False,52.0,False,GOOD,1132.9113924050632
8765,Hoboken,299000.0,3.0,140.0,False,False,False,False,122.0,False,GOOD,2135.714285714286
8766,Other,385000.0,5.0,160.0,False,False,True,False,0.0,False,GOOD,2406.25
8769,Lier,329000.0,2.0,110.0,False,False,True,False,185.0,False,AS_NEW,2990.909090909091
8772,Other,89000.0,3.0,98.0,False,False,False,False,265.0,False,TO_RENOVATE,908.1632653061224
8773,Seraing,150000.0,4.0,173.0,False,False,False,False,175.0,False,GOOD,867.0520231213873
8774,Seraing,220000.0,5.0,219.0,False,False,True,False,153.0,False,TO_BE_DONE_UP,1004.566210045662
8775,Other,455000.0,3.0,165.0,False,True,True,True,696.0,False,TO_BE_DONE_UP,2757.5757575757575
8776,Tienen,329000.0,2.0,234.0,False,False,True,True,175.0,False,GOOD,1405.982905982906
8779,Mol,224000.0,4.0,241.0,False,False,False,True,501.0,False,TO_BE_DONE_UP,929.4605809128631
8782,Mol,295000.0,3.0,190.0,False,False,False,False,350.0,False,TO_RENOVATE,1552.6315789473683
8790,Zelzate,269000.0,3.0,113.0,False,False,False,False,450.0,False,TO_RENOVATE,2380.5309734513276
8791,Other,579000.0,4.0,190.0,False,False,False,False,696.0,False,AS_NEW,3047.3684210526317
8792,Other,425000.0,5.0,215.0,False,False,False,False,0.0,False,AS_NEW,1976.7441860465117
8793,Eeklo,205000.0,3.0,125.0,False,False,True,False,220.0,False,TO_RENOVATE,1640.0
8794,Other,348000.0,2.0,132.0,False,False,True,True,535.0,False,GOOD,2636.3636363636365
8796,Torhout,339000.0,3.0,155.0,False,False,False,True,266.0,False,AS_NEW,2187.0967741935483
8805,Other,435000.0,4.0,211.0,False,False,False,False,183.0,False,AS_NEW,2061.611374407583
8811,Other,350000.0,3.0,227.0,False,False,False,True,452.0,False,AS_NEW,1541.8502202643172
8814,Other,279000.0,3.0,183.0,False,False,False,False,349.0,False,GOOD,1524.5901639344263
8818,Other,159000.0,2.0,115.0,False,False,False,True,300.0,False,AS_NEW,1382.608695652174
8820,Other,295000.0,3.0,135.0,False,False,False,True,162.0,False,JUST_RENOVATED,2185.185185185185
8821,Other,359000.0,5.0,229.0,True,False,False,False,410.0,False,JUST_RENOVATED,1567.6855895196506
8824,Other,268500.0,3.0,155.0,False,False,False,False,906.0,False,JUST_RENOVATED,1732.258064516129
8830,Other,370000.0,5.0,230.0,False,False,False,False,128.0,False,TO_RENOVATE,1608.695652173913
8832,Denderleeuw,365000.0,3.0,245.0,False,False,True,True,655.0,False,GOOD,1489.795918367347
8839,Liege,259500.0,2.0,165.0,False,False,True,False,120.0,False,GOOD,1572.7272727272727
8840,Brugge,460000.0,2.0,190.0,False,False,False,True,101.0,False,GOOD,2421.0526315789475
8847,Other,215000.0,3.0,150.0,False,False,True,True,270.0,False,TO_RENOVATE,1433.3333333333333
8848,Zele,379000.0,3.0,245.0,False,False,True,False,368.0,False,AS_NEW,1546.938775510204
8849,Dendermonde,349000.0,4.0,190.0,False,False,True,True,750.0,False,Unknown,1836.842105263158
8850,Other,289000.0,3.0,158.0,False,False,True,False,307.0,False,AS_NEW,1829.113924050633
8851,Other,247000.0,2.0,147.0,False,False,True,True,208.0,False,AS_NEW,1680.2721088435374
8856,Other,259000.0,3.0,200.0,False,False,False,True,317.0,False,TO_RENOVATE,1295.0
8858,Other,570000.0,5.0,185.0,False,False,True,False,60.0,False,TO_BE_DONE_UP,3081.0810810810813
8859,Other,375000.0,3.0,169.0,False,False,True,True,510.0,False,AS_NEW,2218.9349112426034
8860,Deerlijk,259000.0,3.0,194.0,False,False,False,False,360.0,False,AS_NEW,1335.0515463917525
8862,Other,389000.0,4.0,216.0,False,False,False,False,59.0,False,TO_BE_DONE_UP,1800.9259259259259
8863,Other,425000.0,4.0,161.0,False,True,True,True,665.0,False,GOOD,2639.751552795031
8874,Tournai,279000.0,4.0,205.0,False,False,False,False,140.0,False,GOOD,1360.9756097560976
8877,Other,165000.0,2.0,80.0,False,False,False,False,490.0,False,AS_NEW,2062.5
8878,Other,80000.0,3.0,116.0,False,False,False,True,150.0,False,TO_RENOVATE,689.6551724137931
8879,Other,69500.0,2.0,115.0,False,False,False,True,138.0,False,TO_RENOVATE,604.3478260869565
8880,Braine-l'Alleud,210000.0,3.0,105.0,False,False,True,False,370.0,False,TO_RENOVATE,2000.0
8883,Other,345750.0,4.0,145.0,False,False,True,False,405.0,False,GOOD,2384.4827586206898
8884,Ninove,420000.0,4.0,260.0,False,False,True,False,473.0,False,GOOD,1615.3846153846155
8893,Other,275000.0,2.0,188.0,False,False,True,True,854.0,False,GOOD,1462.7659574468084
8897,Other,470000.0,4.0,170.0,False,False,False,True,313.0,False,GOOD,2764.705882352941
8900,Oostende,369000.0,4.0,154.0,False,False,False,True,408.0,False,GOOD,2396.103896103896
8902,Other,325000.0,3.0,141.0,False,False,True,True,294.0,False,GOOD,2304.9645390070923
8904,Other,68000.0,2.0,90.0,False,False,False,False,272.0,False,TO_RENOVATE,755.5555555555555
8906,Other,180000.0,3.0,162.0,False,False,False,False,0.0,False,Unknown,1111.111111111111
8911,Mouscron,189000.0,3.0,105.0,False,False,True,True,247.0,False,JUST_RENOVATED,1800.0
8912,Other,245000.0,3.0,147.0,False,False,True,True,345.0,False,TO_RENOVATE,1666.6666666666667
8913,Other,289000.0,3.0,200.0,False,False,False,True,773.0,False,TO_BE_DONE_UP,1445.0
8914,Deurne,229000.0,3.0,123.0,False,False,True,False,0.0,False,TO_BE_DONE_UP,1861.7886178861788
8915,Other,165000.0,2.0,134.0,False,False,True,True,0.0,False,GOOD,1231.3432835820895
8917,Other,295000.0,3.0,134.0,False,False,True,False,0.0,False,GOOD,2201.492537313433
8919,Gent,285000.0,3.0,128.0,False,False,True,True,58.0,False,TO_BE_DONE_UP,2226.5625
8923,Other,470000.0,4.0,190.0,False,False,True,True,618.0,False,AS_NEW,2473.684210526316
8926,Other,375000.0,4.0,200.0,False,False,True,True,320.0,False,JUST_RENOVATED,1875.0
8929,Other,529000.0,4.0,247.0,False,False,True,True,500.0,False,GOOD,2141.7004048582994
8931,Other,375000.0,3.0,121.0,False,False,True,True,455.0,False,TO_RENOVATE,3099.1735537190084
8936,Other,349000.0,4.0,205.0,False,False,False,True,454.0,False,AS_NEW,1702.439024390244
8939,Other,350000.0,3.0,194.0,False,False,True,False,296.0,False,GOOD,1804.1237113402062
8945,Other,155000.0,4.0,153.0,False,False,True,False,120.0,False,TO_BE_DONE_UP,1013.0718954248366
